,Word,TF-IDF
0,surfboard,0.0449438202247191
1,air,0.02247191011235955
2,wing,0.02247191011235955
3,wave,0.02247191011235955
4,turn,0.015707191108674582
5,water,0.015707191108674582
6,long,0.011235955056179775
7,island,0.011235955056179775
8,coast,0.011235955056179775
9,hawaiian,0.011235955056179775
10,safer,0.011235955056179775
11,industry,0.011235955056179775
12,user,0.011235955056179775
13,flat,0.011235955056179775
14,professional,0.011235955056179775
15,underwater,0.011235955056179775
16,surfers,0.011235955056179775
17,rider,0.011235955056179775
18,almost,0.011235955056179775
19,build,0.011235955056179775
20,propellers,0.011235955056179775
21,million,0.011235955056179775
22,sea,0.011235955056179775
23,downwards,0.011235955056179775
24,underside,0.011235955056179775
25,surf,0.011235955056179775
26,foilboards,0.011235955056179775
27,kiana,0.011235955056179775
28,stand,0.011235955056179775
29,foilboard,0.011235955056179775
30,electricpowered,0.011235955056179775
31,technology,0.011235955056179775
32,rid,0.011235955056179775
33,surfer,0.011235955056179775
34,seas,0.011235955056179775
35,push,0.011235955056179775
36,thats,0.011235955056179775
37,fly,0.011235955056179775
38,rod,0.011235955056179775
39,extra,0.011235955056179775
40,hydrofoil,0.011235955056179775
41,fores,0.011235955056179775
42,carbonfibre,0.011235955056179775
43,extend,0.011235955056179775
44,masts,0.011235955056179775
45,thrill,0.011235955056179775
46,business,0.011235955056179775
47,sufficient,0.011235955056179775
48,increasingly,0.011235955056179775
49,fibre,0.011235955056179775
50,oahu,0.011235955056179775
51,bigger,0.011235955056179775
52,lift,0.011235955056179775
53,mast,0.011235955056179775
54,smoothly,0.011235955056179775
55,ft,0.011235955056179775
56,momentum,0.011235955056179775
57,big,0.011235955056179775
58,rivers,0.007853595554337291
59,around,0.007853595554337291
60,speed,0.007853595554337291
61,former,0.007853595554337291
62,move,0.007853595554337291
63,power,0.007853595554337291
64,world,0.007853595554337291
65,appear,0.007853595554337291
66,lakes,0.007853595554337291
67,sport,0.007853595554337291
68,mean,0.007853595554337291
69,give,0.007853595554337291
70,better,0.007853595554337291
71,carbon,0.007853595554337291
72,two,0.005875042081801546
73,go,0.0044712360524948045
74,even,0.0044712360524948045
75,many,0.0044712360524948045
76,also,0.0034809429210279365
77,make,0.0033823595018424852
78,use,0.0033823595018424852
79,know,0.0033823595018424852
80,overtake,0.0
81,aggressive,0.0
82,tactics,0.0
83,penalties,0.0
84,change,0.0
85,mistake,0.0
86,series,0.0
87,try,0.0
88,part,0.0
89,likely,0.0
90,manoeuvre,0.0
91,advantage,0.0
92,lay,0.0
93,lessons,0.0
94,intervene,0.0
95,ways,0.0
96,year,0.0
97,drivers,0.0
98,formula,0.0
99,shift,0.0
100,gain,0.0
101,guidelines,0.0
102,personally,0.0
103,manner,0.0
104,verstappens,0.0
105,take,0.0
106,become,0.0
107,last,0.0
108,ethics,0.0
109,rule,0.0
110,away,0.0
111,fight,0.0
112,season,0.0
113,fia,0.0
114,team,0.0
115,responsibility,0.0
116,max,0.0
117,position,0.0
118,especially,0.0
119,throughout,0.0
120,drive,0.0
121,michael,0.0
122,govern,0.0
123,outside,0.0
124,issue,0.0
125,outline,0.0
126,postdoc,0.0
127,publish,0.0
128,time,0.0
129,mental,0.0
130,education,0.0
131,school,0.0
132,previous,0.0
133,group,0.0
134,koulla,0.0
135,rise,0.0
136,ill,0.0
137,oneill,0.0
138,committee,0.0
139,effect,0.0
140,stormonts,0.0
141,longlasting,0.0
142,emotional,0.0
143,siobhan,0.0
144,nis,0.0
145,young,0.0
146,symptoms,0.0
147,covid,0.0
148,facetoface,0.0
